device_id,device_name,battery_token,battery_sn,device_brand
74ef3dee1437a924552702b21b367d61,battery_15,f53cdd33af4eeba5e3d458c89cbe93,52733,SONNEN_BATTERY
4b7bb5b0a4ace8c3ec88469b04fc8a,battery_16,dbc06c039249a685cb59071ef6819b,76656,SONNEN_BATTERY
699d6d8ae58fe546118f409b92320740,battery_17,824fee8a0f494e9a80ab038cef024c,10163,SONNEN_BATTERY
2873d4c5d5dcb655651e6a40584bfb99,battery_18,1889dc5c5b432383dd2bade9268300,14684,SONNEN_BATTERY
bb6b4854ff039b315f35029a3deaecf,battery_19,99cfb68f654a41910f9ce0cf8ab988,74634,SONNEN_BATTERY
531a982c30b4e39963c676d51638438,battery_20,1c9d2391924c55bfddb341d544ba92,19128,SONNEN_BATTERY
5e6ecc0d5b87213236f67f64f67bf5a3,battery_21,658470d9554cda9d3e87ff8d33b332,61644,SONNEN_BATTERY
15a0be1a3cc59f9a60691da997a75b69,battery_22,cbe25972ed4aecaefbdf3a79183fd6,15232,SONNEN_BATTERY
7451d975e7f63a34320367cd6559a090,battery_23,1f1655a83e4d578b1d47ad2dc5eefb,64559,SONNEN_BATTERY
25fb1392be789bd0113cb431cbf996f5,battery_24,08eb8804ac4f4bab04f333d52cb04e,17762,SONNEN_BATTERY
23b2bee2f74dd5355dec114eace5055f,battery_25,a6f9c82e564d0c8e469ceaf40358ee,40643,SONNEN_BATTERY
24c02a5bf96955bb1f84c500e2cf2703,battery_26,297bc2fcf24d0dbb0a311ebfd1afef,97051,SONNEN_BATTERY
6c0a3ac1e59fa88652d74d18e6eac27a,battery_27,ce09461cf94a919db2dc3d79ed4ae5,50444,SONNEN_BATTERY
1e95ef21fe9e88d5dd06378592b7b8,battery_28,d9d6795b5548fc8f5f2d48a7e1cf35,55008,SONNEN_BATTERY
1bfefbae2e66ab6f672db05bcd3460ca,battery_29,7204f7236f498ab68e416d97ec57b3,82939,SONNEN_BATTERY
1324ff57eb14fc875a605710669a9cf,battery_30,722967e51b47d1934806bdabcd8421,34705,SONNEN_BATTERY
251b5a23265d4db457ddb760c27817,battery_31,f862021c6b4acfac28813da34e2998,55967,SONNEN_BATTERY
67a8a5f01b3023ac2a2e1b2bed6733bd,battery_32,7ead05a99f4fc0ac543f7880b55ca4,50889,SONNEN_BATTERY
6607c322ee7d606883c3b53e111012d,battery_33,ec6b30a2044a19984830d24b35b94e,19564,SONNEN_BATTERY
3b33359b7a276727449459ab65f020de,battery_34,3bda9227214a3c8817dff771430b8a,44535,SONNEN_BATTERY
60e367be790447d7103f4940e5909c11,battery_35,344230fd464451a5dbb258648df8b6,32635,SONNEN_BATTERY
89e619a633457d519ce999c39eba76e,battery_36,14071de5784c70a029278221fd5eff,42771,SONNEN_BATTERY
443460701c4b832810daeb557034e031,battery_37,c862130a304006a7f9b91456c17ac8,97577,SONNEN_BATTERY
30b5dd8eae331fab387d4c4db38aa68d,battery_38,cb5acbc11a4003b3c7ee3c78a96a28,80355,SONNEN_BATTERY
f46fcb7d873d546404c53b490fc5c7,battery_39,d7f88ea964413c97b44057fa9b2187,10571,SONNEN_BATTERY
1c31fd57b1415e4718017d1d172df3e1,battery_40,1b38b9fd134811b5e5b7313bdc9281,60770,SONNEN_BATTERY
2c4d7771be161fc52d7405f41cf296f9,battery_41,28fe93905043d3b4c7b07d2b4f569e,60196,SONNEN_BATTERY
4e2dfd67d0903c37376ce8d73e6f05c9,battery_42,b068ab67354be3ad7f13c74f6d10b8,49333,SONNEN_BATTERY
2349905529a86a4ee5b655a24840e77,battery_43,5cc931ec534ad6bfa52cbc2454011a,60856,SONNEN_BATTERY
4d475074e704799039e36ed22c100e77,battery_44,c5381219a64b179d47df8ed50c185d,26847,SONNEN_BATTERY
9f26c87844533929ba98f25788eb08,battery_45,be04036b84494d8ca2004168333b4b,39411,SONNEN_BATTERY
27c40eef604f9b2769030baadd445f8,battery_46,4b8938f7ea44be938026c7bb16f3f1,86384,SONNEN_BATTERY
4ba1b08cb1dd7c744ea9b964b74f375e,battery_47,c939bcb67547a697632f1eb13d2c72,51119,SONNEN_BATTERY
6954b05bb953e1013a7ce34ed3986f53,battery_48,c675db776d4808a7c3824037b74863,57686,SONNEN_BATTERY
1eb7c1bc0cfc18a92d7f818e69790616,battery_49,9afe199549416fba620dec49679b7d,59677,SONNEN_BATTERY
37952fec43fe0192cce6ae450a17d0e,battery_50,82db7b715948fd818ac5a75b2acedf,37254,SONNEN_BATTERY
f133d9b0e0f4ceb1bb85e4eca2a4826,battery_51,6395a2934b4b19941e18622d28d1d4,34872,SONNEN_BATTERY
4dfeb63f395b1cd06e9dd1cb64913e75,battery_52,fcfc599eac41d2aa2f0d616272b962,26190,SONNEN_BATTERY
7ea238a27d5c3a2f2e04ef4158bb2c5a,battery_53,7ef2b9f5ff430fa8a7d2ea71384689,30725,SONNEN_BATTERY
271d97d106ed7d216f19a27e7700a111,battery_54,d41180c0404b3a82e2ffdeb36b3c4e,26060,SONNEN_BATTERY
1e5c43db2a3a9e6a784477e62c65d93d,battery_55,170cf0b8d64ca48d942dbd2c0b1594,19921,SONNEN_BATTERY
741401d58c7534ee7d5d511541553756,battery_56,043b2b3fa74ff2a3460d150e991ed5,35037,SONNEN_BATTERY
3ce6d5a610e3dde97aa50c81e8a21b81,battery_57,5c6789e3d14e039dc7b7954700c6cf,88563,SONNEN_BATTERY
4985f76adcf86a9a1c240c29f862c6f8,battery_58,5cf87a13a54c8cb6b1cea91dfdfdda,86447,SONNEN_BATTERY
975b1074ab6103b7af8dd3e6fcdbef8,battery_59,2ef4dde716472f9219124fb15fa306,98261,SONNEN_BATTERY
6d42a5be9f5edcca44dcde5cfaf86716,battery_60,c0833e42e8468fbf9572c92af362ec,27618,SONNEN_BATTERY
51e7dfef52094e3e5560431040d1544a,battery_61,67b3c3571e4c1187f0a6ac9b78e277,13019,SONNEN_BATTERY
69fa1cd6482c667f1288225380e375e9,battery_62,eefd0bb3b84383a96b21eda96699cc,66992,SONNEN_BATTERY
562b654669a930deab3683cbe8a154,battery_63,81c78b7d284bc2a1667691aef51c06,83231,SONNEN_BATTERY
10abb0000ddccad2597652a0f2bc348c,battery_64,d893cf37f7422ea4a944860322daf8,78921,SONNEN_BATTERY
29b18afb0a454ad86c17dac02cf3fd00,battery_65,a64bb6b3d6405599ee9af4b8ab60e4,11241,SONNEN_BATTERY
28b07b61555f33443b9b3189b46e985b,battery_66,a09be214814c6da872eb2e17accd29,80742,SONNEN_BATTERY
7dacf6efce2091b4207ea4fa5be3bd2a,battery_67,e3af40e4b24a8eab42d273c34f64c8,84370,SONNEN_BATTERY
2eac6496660435f3b9435e89dbf45be,battery_68,6fb16fbb8b4a90ae6720dacb19d8c6,20626,SONNEN_BATTERY
2f6c6fc8aad76c522c16494b949aadce,battery_69,0cc7ccd0b44a33b597ca1be02b5c16,93436,SONNEN_BATTERY
16e2a3a9e0274052644d8e3c61a137a3,battery_70,f023a4d5ff49869ec8f69e849d05e7,84272,SONNEN_BATTERY
a9a65d48204b1921f781aa6da845d13,battery_71,b355e2c8c54bdbbbfb5867e2c9315e,93842,SONNEN_BATTERY
d10bc336dfe81d114461bcd03ac753e,battery_72,80eecc341d434d94a4691011d4df04,64655,SONNEN_BATTERY
6d90b51a32eb15b45196c0bcb99f6bd9,battery_73,f72f0dee024bddbc7aae6d1626f9f1,87310,SONNEN_BATTERY
18f851f44a2838f9178b4051266ee240,battery_74,44c574339e487cb84a8b6669ff9293,84966,SONNEN_BATTERY
6d8e69caba18016169baa748c9464099,battery_75,7f8a46d2e44ae19ea50d50c19e360f,72943,SONNEN_BATTERY
6f2be651fbdc6ded467dcd154c5819a4,battery_76,53549c2d214683b57550552f46634f,34520,SONNEN_BATTERY
28a9dc3590a72de45b34e24b1c02d0a3,battery_77,fcaeab775c4ce38628f07428d2bb94,59082,SONNEN_BATTERY
71b6381edb058a9c61b711bcf0d8058c,battery_78,b864e9246847b981d3adfcc1e7211d,16047,SONNEN_BATTERY
42ec86c40fcab1d41ad2a3da0fb3f100,battery_79,bebf32826f4283ba56a84369002095,34168,SONNEN_BATTERY
20c0a76c2e624d7644908c555b4dfac5,battery_80,cb69fac30647df92df69f6655dde15,23106,SONNEN_BATTERY
77900a55063dd5aa5fdde9a1ba2dfdfc,battery_81,e6e2a8cfe14eb994ed693ae2a9f28f,62593,SONNEN_BATTERY
343cc1f301ed2667254068c5b48ccd65,battery_82,550b3f74c44335b8a9a56261f17818,44602,SONNEN_BATTERY
80b809409bc4d9e5fd88fab1296cfbd,battery_83,18afcec9854926bf4f45ff1cfaa45a,76481,SONNEN_BATTERY
201a6f3f0c522c036339c3c2fc8ea0a7,battery_84,669c9e68d04541a59a742e7d9dfc9c,33384,SONNEN_BATTERY
4ba376c82d9e9e943c06a86220a8c701,battery_85,35b339d9464fdb85f48337e69c4b7f,45245,SONNEN_BATTERY
73f020fbcf46dcad3d08b6d69ba2abce,battery_86,0429b8be3949dcb167e7015080afe2,42038,SONNEN_BATTERY
57a291ecf9bc061f71877016f32c1e3,battery_87,a707dc3845430997f8f86ded454387,25349,SONNEN_BATTERY
56ab73b4a09fa523244926ef180c4e7e,battery_88,11aa529a564bdb878b2a34a79aea9a,75712,SONNEN_BATTERY
64533959323eb3272d75ac34202517ce,battery_89,5c8b9b6a7240919c7068e4b9ab52ad,64691,SONNEN_BATTERY
1852dc5d24187cd54667799fd1f76ae3,battery_90,9c3cdd7f0d4110bb3580cfa404da75,54141,SONNEN_BATTERY
79bac0165f27e0263f3b66a713e41233,battery_91,aa186116e642289158f2bc7060b89d,83102,SONNEN_BATTERY
588fe257a968234592f10daba4f90ad,battery_92,6378980db04ad5aa69912195680711,62909,SONNEN_BATTERY
42671dd132fa529d6056f52d44d3751d,battery_93,50a95e581144ce93b0c9e92beac37f,91901,SONNEN_BATTERY
2138d60e8f2bc5f143b0804d4acb3248,battery_94,5fa3b6060449919ba495c3a20539ad,79931,SONNEN_BATTERY
6fad1b151efe0957624021209bb8000,battery_95,6b1da47ea64cc4b8d64919315aefe9,91978,SONNEN_BATTERY
5af97356eb3af945a106e064a0584fe,battery_96,ddabb16cc44bd4a00b47addddbcce1,31322,SONNEN_BATTERY
2d6e8d268ce9c56533cb9cd65ee59fb4,battery_97,9a808a70d24431bd2f20c3c738e1f6,26239,SONNEN_BATTERY
511c2f72a520e0577d8e6ef7b039c18,battery_98,11bb2fb1a94e2b9be4abbb2f9d7997,11273,SONNEN_BATTERY
c0e6988091a7d822898f6bb144664f1,battery_99,772fd0c9c24e91bac660eb22b338fc,87858,SONNEN_BATTERY
4220e268359bd05623e33a2f4ac06660,battery_100,312fea3b1c4ef4ad7de7eccb4b9c9a,14002,SONNEN_BATTERY
4e9c3564cd7b7ad3b0f8e8b75160033,battery_101,cb4a1a93c943108ed4c8d12afd1d2d,19861,SONNEN_BATTERY
1927bc41c018aa92281aecd4a3004868,battery_102,ee08493ca64308b75b72cbb30fafdc,67885,SONNEN_BATTERY
2cfea4852fb7eb443fc5e73c0398f326,battery_103,d47931e4a5485e8db9a8f419fd54b7,97214,SONNEN_BATTERY
3c895536dfb0eb7f7f7098615a17da9d,battery_104,56061778814f6fa4dfa38f81175dcf,84666,SONNEN_BATTERY
397b7675769ce869158d257d1a47a630,battery_105,fcce774db548fdb75aee61b21a8ccd,78843,SONNEN_BATTERY
19d0d3015f8e0001663b3206dc8403d8,battery_106,ba98ca464943c99ead45bba1df485f,42446,SONNEN_BATTERY
1ff44f9397f9e564563dc89f3fd0d3f6,battery_107,15ba3c9c2b4dbc94dd3e20b8cf41ff,51344,SONNEN_BATTERY
18ebb56506d0c00161c041460a9a49de,battery_108,65a210dbbf4a1eb9d5822a46025b6e,26168,SONNEN_BATTERY
349dfbf231872334412260f551a7d0f1,battery_109,4e08f61d3c45fdab1b531d0266ee7e,85884,SONNEN_BATTERY
23bef22199696857626229366e2c4653,battery_110,805e9c6d8c4fcd8383c25b7165cd7d,77701,SONNEN_BATTERY
a485829fa3266ba57a5b8360c58cfb1,battery_111,52e1623f1342a6b8ee5e71d4ddb7b1,16298,SONNEN_BATTERY
2532bd33bfeb2475605a9a986bfde89e,battery_112,85c2852b7b4f3d8b5ade4d2e0a9b38,41638,SONNEN_BATTERY
25ba320de55212cd24a9d3fa0f644003,battery_113,b0b97510534b7ea80efef3ac863efc,21625,SONNEN_BATTERY
1526025c53d0b1d4e4a61996ea03c96,battery_114,49d9ef086c4fc19be3d5758d4b089b,14096,SONNEN_BATTERY
66ecc344b32e2da9740844e8af5b9800,battery_115,e20eed2c25453fb3c63f4136eff664,38831,SONNEN_BATTERY
1190a730585f4e2a19fc56537d65cf37,battery_116,5dda6454dd4ff094f925dbfe1538ad,57211,SONNEN_BATTERY
22b8b811af7c2093aaede5139e03a00,battery_117,613e3240f0412288c1fd781d39679d,58795,SONNEN_BATTERY
788b6730bc22002d7a2db7a688f1e2a5,battery_118,08a5eea50741afb0057cb3104ddf04,90801,SONNEN_BATTERY
448fbbdb56ec9c226e4c05855d190468,battery_119,fbaaf5abbd49c485767c82899fae31,34436,SONNEN_BATTERY
4dd580b83051e5c7497cd0f8fe7e88c,battery_120,2c6970936d42b1a1b901998999d8c4,35331,SONNEN_BATTERY
515f59ea9e8c8dd6621b28b7f195d839,battery_121,338b898b2242559d03406289bd2093,50386,SONNEN_BATTERY
65ee854ba90692651898f12b89cdc30f,battery_122,fe47d260d64768aaaf9862eeda2311,91322,SONNEN_BATTERY
7216ad5ec566dfa23156f5a0fe01a5f9,battery_123,4e16c6221e45e78b26e8282f82fd2b,46485,SONNEN_BATTERY
77eb32efa952f15a4b5e98a44fe1b88a,battery_124,4f5ac8ab72479ab7820af94ac3add5,85053,SONNEN_BATTERY
1469fa92a4d6988b7c6a2e66a2aac57c,battery_125,2127da34374d21a2546e8057584f06,82625,SONNEN_BATTERY
661a64006d6212dc7c810b2a36db686c,battery_126,37a8a469e440b6be4fe0ec6b550a4b,97412,SONNEN_BATTERY
531633d32c011d22325b273c6defe789,battery_127,b78a062bfb4facb817e4db786cdc77,47803,SONNEN_BATTERY
68abcb4d69d4e5bf11ccf4b0f04cf5d5,battery_128,9837b2fffa4d19a674ef05680417bf,76451,SONNEN_BATTERY
191d0b16f5cd1a875f2268d02690216,battery_129,2ccb54f4ed447aa51222629ee22fb2,10164,SONNEN_BATTERY
1c2e116e7feabbc27e90ef918f184adc,battery_130,d1d267725a4eff93bad30ac29b0f07,42899,SONNEN_BATTERY
767f77df350241821ee83e77efb74643,battery_131,0d0f3d704a4c6aaf1caf9181e3562f,79805,SONNEN_BATTERY
26069a24051783004524ea5e7d93f2e4,battery_132,585501286c4150ab43a0a7d8cebf19,80597,SONNEN_BATTERY
2ed4844e7423a9a41b203adc69818b0b,battery_133,3acf2e424e48328593838f7e7f35cf,36551,SONNEN_BATTERY
21d7e31f24d64edc5159d1ce20b54409,battery_134,b00aa48b2f4b12b900257b1cfb97be,80712,SONNEN_BATTERY
72bdf7388f21b43d63c7c360f7821614,battery_135,fe1cac7eff46e3b1f89541fc615420,92586,SONNEN_BATTERY
715476663de2376c5d71dc21a541fe65,battery_136,22da12b96b40d68079ad84924ac675,63812,SONNEN_BATTERY
32eaaad744f8a287d23911043c728e4,battery_137,f6e16ca4de49adb2893980cb9f0376,23599,SONNEN_BATTERY
8c6c09847060eb3793f4a6f1a84d6c7,battery_138,50c2247601465bafe20283b8c5b3f9,70762,SONNEN_BATTERY
7d68116c789ffebe270353db4e3759c,battery_139,76e10969774323ba504c0b3e8af720,77728,SONNEN_BATTERY
1ce4cf85ec252c6d3e2c4888e690fab4,battery_140,b1ec5989684f31bba01bb087658802,90297,SONNEN_BATTERY
24af5d8a0edb4f314e6e56c0815fdcbf,battery_141,14cb579d4e48dbbc8b954ac36ece70,11460,SONNEN_BATTERY
8c0a37d06778fca6e8459b9739d01b2,battery_142,2973033f2e4ee4893a58fc735e356c,57028,SONNEN_BATTERY
4a83dceceda1348e66324944d733eb9c,battery_143,4e952d861d4909b6a0efbf0ca3348a,91134,SONNEN_BATTERY
27388ab3e66a0033108107925ca1268e,battery_144,7dc811493b48d4b54910b8a263104e,28210,SONNEN_BATTERY
5a0cdfc015db7b39183abcbd82d39b22,battery_145,9e8e12c6d64e2dbc5e97f0b4ae084d,33095,SONNEN_BATTERY
5d59bb01f15a9c474e077fa2608d86cd,battery_146,82e099c4104e649c57e0a7bbb1e31d,46326,SONNEN_BATTERY
13f9d2df5166510a4600eda1f6bae440,battery_147,243df0268c4fedaccfef2f32948a85,80768,SONNEN_BATTERY
59aef531437a411f3a892ccb12cff16d,battery_148,3e78a9514c4f05a2868fe513e650e9,73440,SONNEN_BATTERY
37249c3854369bb14895b84ddaee5a3a,battery_149,a37cddefb64d21b9eed1cfd12142c9,76417,SONNEN_BATTERY
2c88c85767ad59e15c56c64c9adffb26,battery_150,c9b5d3b7ea402e84ea32dba3a98e61,28456,SONNEN_BATTERY
629b786cc6c4866777494f607455eee6,battery_151,0c8a95da30441382eded1522ba0db9,36452,SONNEN_BATTERY
246efe7c773b2613176d50923592b330,battery_152,27dbb7763c4c9189bab2d12ab57628,85035,SONNEN_BATTERY
4c5cae95f5b587093566b8a6de567109,battery_153,b073abab5544959043d422ba2f0672,59233,SONNEN_BATTERY
6fd4a1046809b3ee1301254e5c580237,battery_154,04a7b82d374635900c4dbad3260e4a,14673,SONNEN_BATTERY
62e2a7c774d0361f21668fd425a01fb1,battery_155,c90cf89223455c887656279058938c,87626,SONNEN_BATTERY
4b10017a2195c67a3a343088b96e7f8e,battery_156,27d95e6fe642a582743e201032e78a,88529,SONNEN_BATTERY
305b14724d84c19b414e027b13ad98a8,battery_157,89b078e1274d9d900bfd1252264086,24513,SONNEN_BATTERY
50e2bbb2886345611193df4a7ab6df3a,battery_158,0d7c67b9004898a49bf61ccb7eabba,76067,SONNEN_BATTERY
2e0960f5bb2a901b7df6627a2f48332b,battery_159,3168256ba741ceaab11f8f1da85118,12320,SONNEN_BATTERY
722e47ce877b7a1e6c5ad5cbf6a3335e,battery_160,e7f8e9b7f2484886232cde948b8ba3,53479,SONNEN_BATTERY
7a73e404e2b06f331ed16c3a81fa9720,battery_161,acc727d7a142fa9359ccc3dd35a4cd,56529,SONNEN_BATTERY
39f9467f68b6745f7563f309dfec9c03,battery_162,448287d679437a95eb26ebf79f5746,69452,SONNEN_BATTERY
2ea63ab39fafc19c778c249abf191871,battery_163,51ea54c86f44c0bbe605f848d07d71,37013,SONNEN_BATTERY
8ed39e0b16bc3d01d143352303c5417,battery_164,3e8a3a1d1348f1b545766fd4c19d81,47620,SONNEN_BATTERY
7159748384237ebb76c18628e630d946,battery_165,48ad215a9d4864ae9c7fc03090e777,63644,SONNEN_BATTERY
18700a2a9a9e69dc453958c653d40381,battery_166,988c5739364c9882e1b7c0d2e64b47,33295,SONNEN_BATTERY
75c6af124b28ec8e7639e74c78c618b1,battery_167,49b037f72c4fc1a90160d304c6bdbb,55842,SONNEN_BATTERY
2ff00d63cd27eb685c95a29093117904,battery_168,fb6e2437ad47908793058602c395a2,41474,SONNEN_BATTERY
736332b8345b05264df7d6a329fee5db,battery_169,db9a98bcb4438abb4125b10e797af9,74414,SONNEN_BATTERY
5799d7370caaaa1a55920fadbef248,battery_170,6af585ff0242009af19dc42b5a3bb1,36479,SONNEN_BATTERY
5074ae76eec8d2eb32aeea535ad1aaf5,battery_171,eb55851f47411085400b5290fd2219,11822,SONNEN_BATTERY
51dca07ff88f5a9019baf159e47af867,battery_172,1d3f28c4ef4f368815eb6adcf376bd,22778,SONNEN_BATTERY
44b84b5c210977855ec44fd4bcedea85,battery_173,c7b8843475472d93b1364776913c36,74849,SONNEN_BATTERY
2e5618ac928c051171c8c40c69f0ad43,battery_174,b000f89265423a8123d522f33cd5e3,71021,SONNEN_BATTERY
f1ce0cde0298ff718f9157b807770f,battery_175,f71ccec53d4723adadd865c7c60665,22034,SONNEN_BATTERY
2a7e29fc42bc31dc7ba64572aef4edf5,battery_176,76b222ddba4019b73d318b467759ab,66413,SONNEN_BATTERY
2e3cbe072d0d2fe520bd99e39d60a95f,battery_177,03a36229fe4d558d93cb75392e1891,48535,SONNEN_BATTERY
2e77ee21bf7293332e17286243f0d22c,battery_178,e068e5d90b472db499683728e1072e,25712,SONNEN_BATTERY
5c0bc63ec2de618d2bccfbc1c849a180,battery_179,0ebffb400e41a390f8c8bcfcc99768,89773,SONNEN_BATTERY
689aa07181123f247d34d84425576252,battery_180,eccc947fbb437fa2c34b2af29e8846,82572,SONNEN_BATTERY
4cedbc7ee57286865adaf3ceaeb9b8be,battery_181,af5b65965149a28b76668b4a3ea82b,64224,SONNEN_BATTERY
1621ff117895cf9f73975bdfd2329d09,battery_182,d95ef696be4a929a0d74e7893fd24c,73759,SONNEN_BATTERY
4f7d73fb9988b7b1280d829a68acb56,battery_183,aca7619c284c1c9cb34bd56ea0f7b5,19929,SONNEN_BATTERY
471b4734bab02be34f8880964550600,battery_184,eeaca625b14e5cb78abace387a6834,26216,SONNEN_BATTERY
565c11e1182dc6f5ee59f1943da32fe,battery_185,e9cd8777064e08a53fcf40ffd32b9e,99254,SONNEN_BATTERY
77526e84027f65b1455b5abead4102c3,battery_186,c83953218545838dcc25a0b62a25ab,45093,SONNEN_BATTERY
4a4fbc397e22c57253a81228da264bd0,battery_187,de28210bae48b29cf7471a4df69502,39984,SONNEN_BATTERY
6425506c6b28d3ff1ef387a724a4e454,battery_188,ef904726a74bcc81b27ec60bc977d5,87386,SONNEN_BATTERY
5a6ef5e00e0f9992547bd0f554b33d4e,battery_189,4b0a3eb5df4a94b6a4d28babc8230a,23508,SONNEN_BATTERY
4255b38cf60d221818b2dbb8bbc8c897,battery_190,8ee88415b8457296fd14ab94498cbc,87975,SONNEN_BATTERY
63d2d83975d40ebb9d13f334b9043c,battery_191,f1661a7c174db88cce60a269844750,80079,SONNEN_BATTERY
6c63e67396eb872111eff7181d561fbd,battery_192,aa4c6d1ba34e88a20338975a37fb8a,93236,SONNEN_BATTERY
12db25ad9b689c93217e6a8e5ddfd5d4,battery_193,41e70d28544386a171a2b269608702,61252,SONNEN_BATTERY
1231bbda3534ab58d5261f38b8fb9e2,battery_194,f4a317ea7f4f5fadd241a5062803af,13369,SONNEN_BATTERY
36fe6791b5017ef361a66d4cafb58662,battery_195,2655ff75954c62831b264895fa8314,95596,SONNEN_BATTERY
501241f4acab96271789c8051c6ca28c,battery_196,6dba49cbc643ad959b8a565226324c,62415,SONNEN_BATTERY
1b23882e19ab80205a96d62cb0f05bbf,battery_197,e751721bb140d98ca4c93788aaa549,98670,SONNEN_BATTERY
72b8796aa27ca9446051b06183c2863b,battery_198,26a62dc016433bb64427e5b6f41f6b,78205,SONNEN_BATTERY
188485958986229810d7c1782ef1ebd1,battery_199,eea59fea4149d1b5b26b3d8873822b,37848,SONNEN_BATTERY
57fb493395bab4815f5c39dc10bef85c,battery_200,dde3a0968c4c47b3f97f186dae5d9e,44721,SONNEN_BATTERY
2ad23f81136c76b8578f2b25b32afc96,battery_201,e6883eed904a8b93f6153cb42e44c4,56326,SONNEN_BATTERY
4fcdb07a85e753df25860fa3e773b318,battery_202,f3d06795d04849bd64f449713bc3e0,22069,SONNEN_BATTERY
8ea7299d2bee62e33d1771860185a50,battery_203,3b64f17f2e4da083f253747cf48263,89629,SONNEN_BATTERY
7b18193067f328aa651fa98a4f836e5,battery_204,262b91c9704edba76183c622a28af8,60472,SONNEN_BATTERY
3a4267dda3ca4f275489ddf066d85f76,battery_205,b11f00a57d4de89001778fca23455b,67887,SONNEN_BATTERY
6af48f1be649e8b766b1bbb43d665488,battery_206,62b02d59454ff391cb9e31871a289a,27125,SONNEN_BATTERY
4c6ae814d31e04ba5bf30e1a14ea4f21,battery_207,b1b3b7a54c4dc9b086443f82e0872d,77863,SONNEN_BATTERY
7000e4d665d50fb8da95fb96f1bdfca,battery_208,32546f5ce344159fea7a7a8928525e,90139,SONNEN_BATTERY
51d966f59d207cf9378578ab94136306,battery_209,d6ac85a3f84867a08a1561be150218,42871,SONNEN_BATTERY
4770e76a564fb9d9648f8e394d11eefd,battery_210,5229cbc9f74627956f2ba7f781f6d6,85526,SONNEN_BATTERY
2b2bb31c0ed20a73198e2e90794dd96,battery_211,9aebc793c1437c806c0ddc99b80dfd,18967,SONNEN_BATTERY
6b1950a0241e384b42f0ce39c73cbb7f,battery_212,57143581fb40cea1b94b995148d457,65426,SONNEN_BATTERY
2ba12902e241e687cd864fd4db2d7a3,battery_213,ad461ab576478e96604fb629e4cace,72797,SONNEN_BATTERY
7939765d64d32c873243d4e8173a746f,battery_214,39f45b42c745a59d69933773666cf6,85196,SONNEN_BATTERY
331cdb5a1b2b3fd67c10cb21e1c6a5b6,battery_215,7a829ab29b44939e20bbdc9e1f54fe,52274,SONNEN_BATTERY
2d3f65680ea9f5bf58a217644c613108,battery_216,1267e663a94ea5a8ca3ebeb58ceff6,54180,SONNEN_BATTERY
1e668db41e3718da3afc1841b26c4b0b,battery_217,c2ea229ccc4b86aac9b1b8821f83db,44807,SONNEN_BATTERY
fdaa9164bdefe813ec393eebbc03df2,battery_218,7cb928ff734c8683ac2d33ff0af6a7,30289,SONNEN_BATTERY
6d877d3cccf649806efa3608664dffd1,battery_219,6ae3d9b7cf4fb08c77129a42fb8503,15973,SONNEN_BATTERY
125abde0645f4fb6e78867a6aeb6718,battery_220,ada774fae34df2a9c6a8d054c3f0fa,83726,SONNEN_BATTERY
23d6af924cec4bca4ef2a1e32eda6994,battery_221,28b51db3244efa86f5548fa4c6e247,11059,SONNEN_BATTERY
729298002470f6c164930bbb90c05cbd,battery_222,5300355df648e58d7e7f19359d8486,16621,SONNEN_BATTERY
66f216c62664cf5a6d44468f725437ab,battery_223,4518fb15ea4e008c60d300d31792bb,83424,SONNEN_BATTERY
